stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
miyunshuiku_aq,2017-03-31 05:00:00,10.0,,2.0,0.1,103.0,2.0
miyunshuiku_aq,2017-03-31 06:00:00,4.0,8.0,2.0,0.1,103.0,2.0
miyunshuiku_aq,2017-03-31 07:00:00,11.0,,2.0,0.1,102.0,2.0
miyunshuiku_aq,2017-03-31 08:00:00,14.0,,2.0,0.1,100.0,2.0
miyunshuiku_aq,2017-03-31 09:00:00,12.0,30.0,3.0,0.1,99.0,2.0
miyunshuiku_aq,2017-03-31 10:00:00,12.0,28.0,6.0,0.1,95.0,2.0
miyunshuiku_aq,2017-03-31 11:00:00,14.0,34.0,2.0,0.1,93.0,2.0
miyunshuiku_aq,2017-03-31 12:00:00,9.0,31.0,8.0,0.2,83.0,3.0
miyunshuiku_aq,2017-03-31 13:00:00,15.0,36.0,11.0,0.2,73.0,3.0
miyunshuiku_aq,2017-03-31 14:00:00,17.0,39.0,13.0,0.3,64.0,4.0
miyunshuiku_aq,2017-03-31 15:00:00,12.0,40.0,10.0,0.2,62.0,3.0
miyunshuiku_aq,2017-03-31 16:00:00,14.0,40.0,8.0,0.2,59.0,2.0
miyunshuiku_aq,2017-03-31 17:00:00,9.0,38.0,10.0,0.2,50.0,2.0
miyunshuiku_aq,2017-03-31 18:00:00,7.0,45.0,13.0,0.2,45.0,2.0
miyunshuiku_aq,2017-03-31 19:00:00,13.0,57.0,18.0,0.2,38.0,3.0
miyunshuiku_aq,2017-03-31 20:00:00,12.0,61.0,18.0,0.2,38.0,3.0
miyunshuiku_aq,2017-03-31 21:00:00,9.0,48.0,12.0,0.1,44.0,3.0
miyunshuiku_aq,2017-03-31 22:00:00,10.0,41.0,12.0,0.1,44.0,3.0
miyunshuiku_aq,2017-03-31 23:00:00,7.0,41.0,11.0,0.2,48.0,3.0
miyunshuiku_aq,2017-04-01 00:00:00,7.0,39.0,9.0,0.2,52.0,5.0
miyunshuiku_aq,2017-04-01 01:00:00,11.0,27.0,6.0,0.1,60.0,4.0
miyunshuiku_aq,2017-04-01 02:00:00,4.0,18.0,4.0,0.2,70.0,8.0
miyunshuiku_aq,2017-04-01 03:00:00,8.0,,2.0,0.1,88.0,4.0
miyunshuiku_aq,2017-04-01 04:00:00,3.0,6.0,2.0,0.1,96.0,3.0
miyunshuiku_aq,2017-04-01 05:00:00,4.0,,2.0,0.1,101.0,2.0
miyunshuiku_aq,2017-04-01 06:00:00,3.0,21.0,2.0,0.1,102.0,3.0
miyunshuiku_aq,2017-04-01 07:00:00,9.0,,2.0,0.1,100.0,2.0
miyunshuiku_aq,2017-04-01 08:00:00,9.0,24.0,3.0,0.1,99.0,4.0
miyunshuiku_aq,2017-04-01 09:00:00,17.0,46.0,11.0,0.2,90.0,6.0
miyunshuiku_aq,2017-04-01 10:00:00,17.0,44.0,13.0,0.2,89.0,5.0
miyunshuiku_aq,2017-04-01 11:00:00,17.0,52.0,16.0,0.2,85.0,5.0
miyunshuiku_aq,2017-04-01 12:00:00,23.0,72.0,13.0,0.2,89.0,5.0
miyunshuiku_aq,2017-04-01 13:00:00,30.0,65.0,13.0,0.3,85.0,6.0
miyunshuiku_aq,2017-04-01 14:00:00,33.0,76.0,14.0,0.4,78.0,8.0
miyunshuiku_aq,2017-04-01 15:00:00,59.0,114.0,27.0,0.8,59.0,14.0
miyunshuiku_aq,2017-04-01 16:00:00,69.0,114.0,31.0,1.0,54.0,17.0
miyunshuiku_aq,2017-04-01 17:00:00,62.0,97.0,25.0,1.0,57.0,15.0
miyunshuiku_aq,2017-04-01 18:00:00,54.0,89.0,29.0,0.9,46.0,10.0
miyunshuiku_aq,2017-04-01 19:00:00,57.0,80.0,30.0,0.8,30.0,6.0
miyunshuiku_aq,2017-04-01 20:00:00,50.0,66.0,22.0,0.9,37.0,5.0
miyunshuiku_aq,2017-04-01 21:00:00,47.0,60.0,21.0,0.8,38.0,3.0
miyunshuiku_aq,2017-04-01 22:00:00,53.0,67.0,21.0,0.9,37.0,4.0
miyunshuiku_aq,2017-04-01 23:00:00,62.0,76.0,26.0,0.9,32.0,5.0
miyunshuiku_aq,2017-04-02 00:00:00,61.0,70.0,21.0,1.0,42.0,5.0
miyunshuiku_aq,2017-04-02 01:00:00,53.0,69.0,23.0,0.7,42.0,9.0
miyunshuiku_aq,2017-04-02 02:00:00,49.0,67.0,23.0,0.7,53.0,9.0
miyunshuiku_aq,2017-04-02 03:00:00,53.0,65.0,21.0,0.7,74.0,9.0
miyunshuiku_aq,2017-04-02 04:00:00,52.0,61.0,18.0,0.8,113.0,12.0
miyunshuiku_aq,2017-04-02 05:00:00,53.0,,13.0,0.6,135.0,12.0
miyunshuiku_aq,2017-04-02 06:00:00,38.0,,11.0,0.5,135.0,8.0
miyunshuiku_aq,2017-04-02 07:00:00,28.0,,9.0,0.4,140.0,6.0
miyunshuiku_aq,2017-04-02 08:00:00,27.0,41.0,11.0,0.5,143.0,6.0
miyunshuiku_aq,2017-04-02 09:00:00,40.0,53.0,18.0,0.4,133.0,6.0
miyunshuiku_aq,2017-04-02 10:00:00,34.0,61.0,20.0,0.5,131.0,7.0
miyunshuiku_aq,2017-04-02 11:00:00,33.0,61.0,20.0,0.5,121.0,6.0
miyunshuiku_aq,2017-04-02 12:00:00,39.0,73.0,29.0,0.5,99.0,6.0
miyunshuiku_aq,2017-04-02 13:00:00,52.0,90.0,35.0,0.6,85.0,8.0
miyunshuiku_aq,2017-04-02 14:00:00,66.0,111.0,35.0,0.8,93.0,11.0
miyunshuiku_aq,2017-04-02 15:00:00,58.0,101.0,33.0,0.7,67.0,7.0
miyunshuiku_aq,2017-04-02 16:00:00,50.0,68.0,31.0,0.6,52.0,4.0
miyunshuiku_aq,2017-04-02 17:00:00,48.0,63.0,29.0,0.6,50.0,4.0
miyunshuiku_aq,2017-04-02 18:00:00,55.0,70.0,24.0,0.7,60.0,5.0
miyunshuiku_aq,2017-04-02 19:00:00,54.0,70.0,24.0,0.7,58.0,5.0
miyunshuiku_aq,2017-04-02 20:00:00,51.0,70.0,23.0,0.7,55.0,5.0
miyunshuiku_aq,2017-04-02 21:00:00,53.0,68.0,22.0,0.7,47.0,4.0
miyunshuiku_aq,2017-04-02 22:00:00,59.0,68.0,20.0,0.7,47.0,3.0
miyunshuiku_aq,2017-04-02 23:00:00,53.0,76.0,20.0,0.7,45.0,3.0
miyunshuiku_aq,2017-04-03 00:00:00,58.0,67.0,22.0,0.7,44.0,3.0
miyunshuiku_aq,2017-04-03 01:00:00,64.0,65.0,20.0,0.8,62.0,7.0
miyunshuiku_aq,2017-04-03 02:00:00,64.0,65.0,18.0,0.7,75.0,8.0
miyunshuiku_aq,2017-04-03 03:00:00,62.0,64.0,21.0,0.7,82.0,7.0
miyunshuiku_aq,2017-04-03 04:00:00,73.0,78.0,19.0,0.8,125.0,13.0
miyunshuiku_aq,2017-04-03 05:00:00,104.0,108.0,22.0,0.9,158.0,22.0
miyunshuiku_aq,2017-04-03 06:00:00,118.0,125.0,25.0,1.0,183.0,28.0
miyunshuiku_aq,2017-04-03 07:00:00,116.0,125.0,23.0,1.1,205.0,26.0
miyunshuiku_aq,2017-04-03 08:00:00,135.0,151.0,29.0,1.1,214.0,26.0
miyunshuiku_aq,2017-04-03 09:00:00,163.0,177.0,37.0,1.2,218.0,29.0
miyunshuiku_aq,2017-04-03 10:00:00,176.0,178.0,36.0,1.2,216.0,27.0
miyunshuiku_aq,2017-04-03 11:00:00,155.0,157.0,35.0,1.1,201.0,21.0
miyunshuiku_aq,2017-04-03 12:00:00,150.0,,28.0,1.0,188.0,19.0
miyunshuiku_aq,2017-04-03 13:00:00,127.0,156.0,33.0,1.0,153.0,20.0
miyunshuiku_aq,2017-04-03 14:00:00,122.0,144.0,28.0,1.0,143.0,24.0
miyunshuiku_aq,2017-04-03 15:00:00,110.0,132.0,29.0,0.9,127.0,21.0
miyunshuiku_aq,2017-04-03 16:00:00,104.0,114.0,24.0,0.9,123.0,18.0
miyunshuiku_aq,2017-04-03 17:00:00,107.0,119.0,26.0,1.0,109.0,18.0
miyunshuiku_aq,2017-04-03 18:00:00,110.0,125.0,27.0,1.0,96.0,19.0
miyunshuiku_aq,2017-04-03 19:00:00,118.0,121.0,29.0,1.0,85.0,19.0
miyunshuiku_aq,2017-04-03 20:00:00,116.0,122.0,31.0,1.0,71.0,17.0
miyunshuiku_aq,2017-04-03 21:00:00,113.0,121.0,31.0,1.0,68.0,16.0
miyunshuiku_aq,2017-04-03 22:00:00,112.0,119.0,31.0,1.0,65.0,15.0
miyunshuiku_aq,2017-04-03 23:00:00,122.0,,34.0,1.0,65.0,16.0
miyunshuiku_aq,2017-04-04 00:00:00,122.0,,29.0,1.0,60.0,12.0
miyunshuiku_aq,2017-04-04 01:00:00,123.0,129.0,29.0,1.0,77.0,16.0
miyunshuiku_aq,2017-04-04 02:00:00,134.0,,30.0,1.1,98.0,21.0
miyunshuiku_aq,2017-04-04 03:00:00,138.0,,28.0,1.2,113.0,23.0
miyunshuiku_aq,2017-04-04 04:00:00,151.0,,34.0,1.3,126.0,32.0
miyunshuiku_aq,2017-04-04 05:00:00,174.0,,44.0,1.4,126.0,40.0
miyunshuiku_aq,2017-04-04 06:00:00,162.0,,40.0,1.4,128.0,45.0
miyunshuiku_aq,2017-04-04 07:00:00,163.0,,38.0,1.3,122.0,42.0
miyunshuiku_aq,2017-04-04 08:00:00,159.0,166.0,41.0,1.3,117.0,40.0
miyunshuiku_aq,2017-04-04 09:00:00,169.0,182.0,49.0,1.4,110.0,39.0
miyunshuiku_aq,2017-04-04 10:00:00,176.0,184.0,53.0,1.4,103.0,35.0
miyunshuiku_aq,2017-04-04 11:00:00,179.0,184.0,52.0,1.4,97.0,32.0
miyunshuiku_aq,2017-04-04 12:00:00,186.0,192.0,50.0,1.4,89.0,30.0
miyunshuiku_aq,2017-04-04 13:00:00,182.0,186.0,48.0,1.4,74.0,27.0
miyunshuiku_aq,2017-04-04 14:00:00,126.0,128.0,43.0,1.0,63.0,18.0
miyunshuiku_aq,2017-04-04 15:00:00,48.0,48.0,21.0,0.6,92.0,8.0
miyunshuiku_aq,2017-04-04 16:00:00,35.0,43.0,20.0,0.5,91.0,6.0
miyunshuiku_aq,2017-04-04 17:00:00,34.0,41.0,19.0,0.5,91.0,5.0
miyunshuiku_aq,2017-04-04 18:00:00,43.0,,20.0,0.5,94.0,5.0
miyunshuiku_aq,2017-04-04 19:00:00,36.0,,19.0,0.5,91.0,4.0
miyunshuiku_aq,2017-04-04 20:00:00,46.0,,14.0,0.5,99.0,4.0
miyunshuiku_aq,2017-04-04 21:00:00,51.0,,15.0,0.5,91.0,4.0
miyunshuiku_aq,2017-04-04 22:00:00,51.0,,15.0,0.5,84.0,4.0
miyunshuiku_aq,2017-04-04 23:00:00,56.0,,17.0,0.5,56.0,2.0
miyunshuiku_aq,2017-04-05 00:00:00,54.0,,22.0,0.5,45.0,3.0
miyunshuiku_aq,2017-04-05 01:00:00,60.0,,17.0,,67.0,3.0
miyunshuiku_aq,2017-04-05 02:00:00,65.0,,13.0,0.5,103.0,5.0
miyunshuiku_aq,2017-04-05 03:00:00,63.0,,17.0,0.6,119.0,5.0
miyunshuiku_aq,2017-04-05 04:00:00,68.0,,15.0,0.6,131.0,4.0
miyunshuiku_aq,2017-04-05 05:00:00,74.0,,14.0,0.6,139.0,3.0
miyunshuiku_aq,2017-04-05 06:00:00,75.0,,15.0,0.6,147.0,2.0
miyunshuiku_aq,2017-04-05 07:00:00,88.0,,17.0,0.6,151.0,2.0
miyunshuiku_aq,2017-04-05 08:00:00,90.0,,16.0,0.6,157.0,2.0
miyunshuiku_aq,2017-04-05 09:00:00,76.0,,14.0,0.6,151.0,2.0
miyunshuiku_aq,2017-04-05 10:00:00,82.0,,15.0,0.6,136.0,2.0
miyunshuiku_aq,2017-04-05 11:00:00,83.0,,19.0,0.7,109.0,2.0
miyunshuiku_aq,2017-04-05 12:00:00,96.0,,20.0,0.8,97.0,2.0
miyunshuiku_aq,2017-04-05 13:00:00,89.0,,19.0,1.1,90.0,2.0
miyunshuiku_aq,2017-04-05 14:00:00,93.0,,20.0,1.3,83.0,2.0
miyunshuiku_aq,2017-04-05 15:00:00,98.0,,22.0,1.2,74.0,4.0
miyunshuiku_aq,2017-04-05 16:00:00,112.0,,27.0,1.3,54.0,3.0
miyunshuiku_aq,2017-04-05 17:00:00,94.0,,24.0,0.9,59.0,3.0
miyunshuiku_aq,2017-04-05 18:00:00,76.0,,20.0,0.7,65.0,4.0
miyunshuiku_aq,2017-04-05 19:00:00,70.0,,19.0,0.5,63.0,4.0
miyunshuiku_aq,2017-04-05 20:00:00,75.0,,21.0,0.6,50.0,5.0
miyunshuiku_aq,2017-04-05 21:00:00,73.0,,26.0,0.7,44.0,5.0
miyunshuiku_aq,2017-04-05 22:00:00,71.0,,27.0,0.8,41.0,5.0
miyunshuiku_aq,2017-04-05 23:00:00,79.0,,26.0,0.8,37.0,5.0
miyunshuiku_aq,2017-04-06 00:00:00,89.0,,23.0,0.8,41.0,5.0
miyunshuiku_aq,2017-04-06 01:00:00,90.0,,17.0,0.8,69.0,6.0
miyunshuiku_aq,2017-04-06 02:00:00,98.0,,14.0,0.7,92.0,5.0
miyunshuiku_aq,2017-04-06 03:00:00,92.0,,10.0,0.6,113.0,4.0
miyunshuiku_aq,2017-04-06 04:00:00,65.0,,9.0,0.5,124.0,3.0
miyunshuiku_aq,2017-04-06 05:00:00,36.0,,6.0,0.3,117.0,2.0
miyunshuiku_aq,2017-04-06 06:00:00,9.0,14.0,5.0,0.2,104.0,2.0
miyunshuiku_aq,2017-04-06 07:00:00,11.0,,5.0,0.1,105.0,2.0
miyunshuiku_aq,2017-04-06 08:00:00,12.0,,6.0,0.1,106.0,2.0
miyunshuiku_aq,2017-04-06 09:00:00,3.0,28.0,6.0,0.1,106.0,2.0
miyunshuiku_aq,2017-04-06 10:00:00,7.0,23.0,8.0,0.2,104.0,2.0
miyunshuiku_aq,2017-04-06 11:00:00,7.0,24.0,8.0,0.2,101.0,2.0
miyunshuiku_aq,2017-04-06 12:00:00,44.0,97.0,17.0,0.4,131.0,4.0
miyunshuiku_aq,2017-04-06 13:00:00,70.0,116.0,22.0,0.6,148.0,6.0
miyunshuiku_aq,2017-04-06 14:00:00,78.0,115.0,21.0,0.6,136.0,6.0
miyunshuiku_aq,2017-04-06 15:00:00,105.0,132.0,22.0,0.8,135.0,8.0
miyunshuiku_aq,2017-04-06 16:00:00,133.0,144.0,22.0,1.1,128.0,11.0
miyunshuiku_aq,2017-04-06 17:00:00,139.0,,21.0,1.5,112.0,14.0
miyunshuiku_aq,2017-04-06 18:00:00,93.0,,17.0,1.1,104.0,13.0
miyunshuiku_aq,2017-04-06 19:00:00,83.0,86.0,19.0,0.8,81.0,11.0
miyunshuiku_aq,2017-04-06 20:00:00,56.0,74.0,19.0,0.8,69.0,12.0
miyunshuiku_aq,2017-04-06 21:00:00,47.0,72.0,20.0,1.0,63.0,13.0
miyunshuiku_aq,2017-04-06 22:00:00,47.0,72.0,18.0,1.0,62.0,12.0
miyunshuiku_aq,2017-04-06 23:00:00,49.0,75.0,19.0,0.8,62.0,11.0
miyunshuiku_aq,2017-04-07 00:00:00,46.0,78.0,21.0,0.8,59.0,11.0
miyunshuiku_aq,2017-04-07 01:00:00,42.0,66.0,18.0,0.6,63.0,12.0
miyunshuiku_aq,2017-04-07 02:00:00,50.0,58.0,15.0,0.5,70.0,10.0
miyunshuiku_aq,2017-04-07 03:00:00,43.0,56.0,16.0,0.5,75.0,7.0
miyunshuiku_aq,2017-04-07 04:00:00,40.0,57.0,15.0,0.6,79.0,8.0
miyunshuiku_aq,2017-04-07 05:00:00,45.0,51.0,15.0,0.6,84.0,8.0
miyunshuiku_aq,2017-04-07 06:00:00,41.0,60.0,16.0,0.6,92.0,7.0
miyunshuiku_aq,2017-04-07 07:00:00,51.0,85.0,16.0,0.6,104.0,7.0
miyunshuiku_aq,2017-04-07 08:00:00,58.0,111.0,20.0,0.6,107.0,7.0
miyunshuiku_aq,2017-04-07 09:00:00,71.0,111.0,23.0,0.7,105.0,8.0
miyunshuiku_aq,2017-04-07 10:00:00,94.0,152.0,27.0,0.7,99.0,9.0
miyunshuiku_aq,2017-04-07 11:00:00,74.0,110.0,26.0,0.8,95.0,7.0
miyunshuiku_aq,2017-04-07 12:00:00,86.0,132.0,28.0,0.8,86.0,7.0
miyunshuiku_aq,2017-04-07 13:00:00,88.0,113.0,28.0,0.9,79.0,6.0
miyunshuiku_aq,2017-04-07 14:00:00,94.0,120.0,30.0,0.9,72.0,7.0
miyunshuiku_aq,2017-04-07 15:00:00,89.0,111.0,25.0,0.8,62.0,5.0
miyunshuiku_aq,2017-04-07 16:00:00,91.0,103.0,23.0,0.8,56.0,4.0
miyunshuiku_aq,2017-04-07 17:00:00,94.0,99.0,23.0,0.8,52.0,4.0
miyunshuiku_aq,2017-04-07 18:00:00,95.0,99.0,24.0,0.9,46.0,2.0
miyunshuiku_aq,2017-04-07 19:00:00,89.0,93.0,20.0,0.7,44.0,2.0
miyunshuiku_aq,2017-04-07 20:00:00,86.0,88.0,21.0,0.8,51.0,3.0
miyunshuiku_aq,2017-04-07 21:00:00,86.0,,21.0,0.7,53.0,4.0
miyunshuiku_aq,2017-04-07 22:00:00,82.0,84.0,19.0,0.6,59.0,4.0
miyunshuiku_aq,2017-04-07 23:00:00,49.0,57.0,11.0,0.4,67.0,2.0
miyunshuiku_aq,2017-04-08 00:00:00,23.0,78.0,8.0,0.2,67.0,2.0
miyunshuiku_aq,2017-04-08 01:00:00,28.0,94.0,9.0,0.3,71.0,11.0
miyunshuiku_aq,2017-04-08 02:00:00,24.0,62.0,7.0,0.1,79.0,4.0
miyunshuiku_aq,2017-04-08 03:00:00,8.0,35.0,6.0,0.1,86.0,2.0
miyunshuiku_aq,2017-04-08 04:00:00,3.0,19.0,5.0,0.1,92.0,2.0
miyunshuiku_aq,2017-04-08 05:00:00,5.0,9.0,5.0,0.1,95.0,2.0
miyunshuiku_aq,2017-04-08 06:00:00,3.0,12.0,6.0,0.1,97.0,2.0
miyunshuiku_aq,2017-04-08 07:00:00,15.0,,6.0,0.1,99.0,2.0
miyunshuiku_aq,2017-04-08 08:00:00,4.0,,5.0,0.1,100.0,2.0
miyunshuiku_aq,2017-04-08 09:00:00,3.0,7.0,5.0,0.1,100.0,2.0
miyunshuiku_aq,2017-04-08 10:00:00,4.0,43.0,9.0,0.1,92.0,2.0
miyunshuiku_aq,2017-04-08 11:00:00,15.0,60.0,19.0,0.2,76.0,2.0
miyunshuiku_aq,2017-04-08 12:00:00,21.0,84.0,27.0,0.2,60.0,4.0
miyunshuiku_aq,2017-04-08 13:00:00,26.0,91.0,34.0,0.3,47.0,5.0
miyunshuiku_aq,2017-04-08 14:00:00,19.0,86.0,29.0,0.3,46.0,4.0
miyunshuiku_aq,2017-04-08 15:00:00,25.0,85.0,28.0,0.3,43.0,4.0
miyunshuiku_aq,2017-04-08 16:00:00,13.0,52.0,22.0,0.2,38.0,2.0
miyunshuiku_aq,2017-04-08 17:00:00,17.0,50.0,20.0,0.2,34.0,2.0
miyunshuiku_aq,2017-04-08 18:00:00,10.0,42.0,22.0,0.2,30.0,2.0
miyunshuiku_aq,2017-04-08 19:00:00,15.0,49.0,31.0,0.2,22.0,2.0
miyunshuiku_aq,2017-04-08 20:00:00,14.0,44.0,23.0,0.2,31.0,2.0
miyunshuiku_aq,2017-04-08 21:00:00,10.0,43.0,28.0,0.2,25.0,2.0
miyunshuiku_aq,2017-04-08 22:00:00,3.0,37.0,25.0,0.1,29.0,2.0
miyunshuiku_aq,2017-04-08 23:00:00,11.0,33.0,12.0,0.1,45.0,2.0
miyunshuiku_aq,2017-04-09 00:00:00,9.0,17.0,15.0,0.2,47.0,4.0
miyunshuiku_aq,2017-04-09 01:00:00,9.0,29.0,14.0,0.2,55.0,5.0
miyunshuiku_aq,2017-04-09 02:00:00,4.0,23.0,10.0,0.2,69.0,5.0
miyunshuiku_aq,2017-04-09 03:00:00,14.0,27.0,8.0,0.2,82.0,5.0
miyunshuiku_aq,2017-04-09 04:00:00,16.0,43.0,12.0,0.2,88.0,5.0
miyunshuiku_aq,2017-04-09 05:00:00,21.0,52.0,14.0,0.2,94.0,3.0
miyunshuiku_aq,2017-04-09 06:00:00,34.0,52.0,13.0,0.3,102.0,4.0
miyunshuiku_aq,2017-04-09 07:00:00,19.0,49.0,13.0,0.3,108.0,5.0
miyunshuiku_aq,2017-04-09 08:00:00,21.0,48.0,13.0,0.3,111.0,5.0
miyunshuiku_aq,2017-04-09 09:00:00,30.0,65.0,17.0,0.4,115.0,4.0
miyunshuiku_aq,2017-04-09 10:00:00,41.0,68.0,19.0,0.3,113.0,4.0
miyunshuiku_aq,2017-04-09 11:00:00,54.0,98.0,26.0,0.5,112.0,4.0
miyunshuiku_aq,2017-04-09 12:00:00,57.0,107.0,29.0,0.6,98.0,5.0
miyunshuiku_aq,2017-04-09 13:00:00,66.0,103.0,29.0,0.6,82.0,5.0
miyunshuiku_aq,2017-04-09 14:00:00,59.0,89.0,30.0,0.6,72.0,6.0
miyunshuiku_aq,2017-04-09 15:00:00,59.0,90.0,29.0,0.6,64.0,5.0
miyunshuiku_aq,2017-04-09 16:00:00,56.0,99.0,42.0,0.6,45.0,6.0
miyunshuiku_aq,2017-04-09 17:00:00,54.0,102.0,47.0,0.6,32.0,5.0
miyunshuiku_aq,2017-04-09 18:00:00,62.0,100.0,34.0,0.6,35.0,3.0
miyunshuiku_aq,2017-04-09 19:00:00,62.0,80.0,26.0,0.8,36.0,3.0
miyunshuiku_aq,2017-04-09 20:00:00,61.0,74.0,26.0,0.8,31.0,3.0
miyunshuiku_aq,2017-04-09 21:00:00,60.0,72.0,26.0,0.8,30.0,2.0
miyunshuiku_aq,2017-04-09 22:00:00,59.0,71.0,25.0,0.7,29.0,3.0
miyunshuiku_aq,2017-04-09 23:00:00,62.0,79.0,25.0,0.7,29.0,3.0
miyunshuiku_aq,2017-04-10 00:00:00,63.0,,23.0,0.7,40.0,5.0
miyunshuiku_aq,2017-04-10 01:00:00,67.0,,23.0,0.7,51.0,5.0
miyunshuiku_aq,2017-04-10 02:00:00,60.0,74.0,24.0,0.7,65.0,6.0
miyunshuiku_aq,2017-04-10 03:00:00,67.0,78.0,21.0,0.7,89.0,7.0
miyunshuiku_aq,2017-04-10 04:00:00,66.0,74.0,20.0,0.7,110.0,7.0
miyunshuiku_aq,2017-04-10 05:00:00,74.0,84.0,27.0,0.7,110.0,8.0
miyunshuiku_aq,2017-04-10 06:00:00,82.0,92.0,33.0,0.7,104.0,9.0
miyunshuiku_aq,2017-04-10 07:00:00,80.0,85.0,39.0,0.7,94.0,10.0
miyunshuiku_aq,2017-04-10 08:00:00,67.0,68.0,38.0,0.7,100.0,8.0
miyunshuiku_aq,2017-04-10 09:00:00,86.0,123.0,56.0,0.7,99.0,8.0
miyunshuiku_aq,2017-04-10 10:00:00,83.0,100.0,42.0,0.7,114.0,7.0
miyunshuiku_aq,2017-04-10 11:00:00,68.0,96.0,42.0,0.7,101.0,7.0
miyunshuiku_aq,2017-04-10 12:00:00,70.0,95.0,41.0,0.7,90.0,7.0
miyunshuiku_aq,2017-04-10 13:00:00,63.0,94.0,39.0,0.6,78.0,8.0
miyunshuiku_aq,2017-04-10 14:00:00,58.0,94.0,38.0,0.6,65.0,9.0
miyunshuiku_aq,2017-04-10 15:00:00,59.0,93.0,43.0,0.6,53.0,9.0
miyunshuiku_aq,2017-04-10 16:00:00,57.0,99.0,39.0,0.6,43.0,5.0
miyunshuiku_aq,2017-04-10 17:00:00,61.0,83.0,36.0,0.6,39.0,4.0
miyunshuiku_aq,2017-04-10 18:00:00,57.0,81.0,33.0,0.6,35.0,3.0
miyunshuiku_aq,2017-04-10 19:00:00,61.0,83.0,37.0,0.6,34.0,4.0
miyunshuiku_aq,2017-04-10 20:00:00,31.0,47.0,21.0,0.4,60.0,3.0
miyunshuiku_aq,2017-04-10 21:00:00,3.0,33.0,5.0,0.2,86.0,2.0
miyunshuiku_aq,2017-04-10 22:00:00,6.0,27.0,6.0,0.2,88.0,2.0
miyunshuiku_aq,2017-04-10 23:00:00,13.0,,5.0,0.2,93.0,2.0
miyunshuiku_aq,2017-04-11 00:00:00,3.0,10.0,5.0,0.2,93.0,2.0
miyunshuiku_aq,2017-04-11 01:00:00,3.0,9.0,5.0,0.2,94.0,2.0
miyunshuiku_aq,2017-04-11 02:00:00,3.0,21.0,4.0,0.2,99.0,2.0
miyunshuiku_aq,2017-04-11 03:00:00,3.0,,4.0,0.2,104.0,2.0
miyunshuiku_aq,2017-04-11 04:00:00,3.0,6.0,4.0,0.2,108.0,2.0
miyunshuiku_aq,2017-04-11 05:00:00,16.0,,4.0,0.2,109.0,2.0
miyunshuiku_aq,2017-04-11 06:00:00,5.0,15.0,4.0,0.2,108.0,2.0
miyunshuiku_aq,2017-04-11 07:00:00,8.0,19.0,4.0,0.2,107.0,2.0
miyunshuiku_aq,2017-04-11 08:00:00,3.0,42.0,4.0,0.2,107.0,2.0
miyunshuiku_aq,2017-04-11 09:00:00,3.0,41.0,4.0,0.2,106.0,2.0
miyunshuiku_aq,2017-04-11 10:00:00,10.0,54.0,3.0,0.2,104.0,2.0
miyunshuiku_aq,2017-04-11 11:00:00,3.0,22.0,3.0,0.2,103.0,2.0
miyunshuiku_aq,2017-04-11 12:00:00,16.0,36.0,3.0,0.2,98.0,2.0
miyunshuiku_aq,2017-04-11 13:00:00,9.0,28.0,3.0,0.2,97.0,2.0
miyunshuiku_aq,2017-04-11 14:00:00,9.0,38.0,4.0,0.2,92.0,2.0
miyunshuiku_aq,2017-04-11 15:00:00,20.0,35.0,4.0,0.2,85.0,2.0
miyunshuiku_aq,2017-04-11 16:00:00,37.0,,8.0,0.2,70.0,2.0
miyunshuiku_aq,2017-04-11 17:00:00,16.0,21.0,7.0,0.2,64.0,2.0
miyunshuiku_aq,2017-04-11 18:00:00,11.0,22.0,8.0,0.2,60.0,2.0
miyunshuiku_aq,2017-04-11 19:00:00,5.0,16.0,7.0,0.2,55.0,2.0
miyunshuiku_aq,2017-04-11 20:00:00,10.0,,11.0,0.2,47.0,2.0
miyunshuiku_aq,2017-04-11 21:00:00,7.0,25.0,16.0,0.2,39.0,2.0
miyunshuiku_aq,2017-04-11 22:00:00,3.0,6.0,8.0,0.2,50.0,2.0
miyunshuiku_aq,2017-04-11 23:00:00,3.0,24.0,6.0,0.2,52.0,2.0
miyunshuiku_aq,2017-04-12 00:00:00,3.0,7.0,9.0,0.2,51.0,2.0
miyunshuiku_aq,2017-04-12 01:00:00,6.0,29.0,15.0,0.2,48.0,4.0
miyunshuiku_aq,2017-04-12 02:00:00,5.0,21.0,12.0,0.2,60.0,3.0
miyunshuiku_aq,2017-04-12 03:00:00,16.0,,10.0,0.2,76.0,2.0
miyunshuiku_aq,2017-04-12 04:00:00,3.0,9.0,6.0,0.2,94.0,3.0
miyunshuiku_aq,2017-04-12 05:00:00,3.0,21.0,8.0,0.2,99.0,3.0
miyunshuiku_aq,2017-04-12 06:00:00,10.0,15.0,7.0,0.2,108.0,3.0
miyunshuiku_aq,2017-04-12 07:00:00,3.0,34.0,7.0,0.2,112.0,3.0
miyunshuiku_aq,2017-04-12 08:00:00,3.0,20.0,4.0,0.2,115.0,2.0
miyunshuiku_aq,2017-04-12 09:00:00,3.0,14.0,2.0,0.1,110.0,2.0
miyunshuiku_aq,2017-04-12 10:00:00,8.0,26.0,2.0,0.1,105.0,2.0
miyunshuiku_aq,2017-04-12 11:00:00,8.0,17.0,2.0,0.1,103.0,2.0
